clean_text,sentimen
ruu tni disahkan maret politisi oposisi kemungkinan punya akses draf utut adianto pdip ketua komisi i dpr pdip diduga oposisi meski dinamika koalisi prabowo menyulitkan penegasan anggota komisi i dave laksono,1
ruu tni disahkan siapa politisi partai oposisi indonesia punya akses draft ruu tni,1
keliatan banget dibayar malah yaaaa pro ruu tni tau betul wo jgn pura tau,0
beliau sengaja beneran paham kontroversi uu tni jawabannya nyambung mengakui draft ruu tni minim akses defensif naskah beredar sesuai selanjutnya cuma ngelantur btw jawaban polisi diberi wewenang cukup main aman syekalii,0
ruu tni disahkan siapa politisi partai oposisi punya akses draft ruu tni,1
gabisa sih nonton fullnya gue emosi banget najis baru ditanya soal ruu tni nadanya langsung tinggi defensif cuih kualitas presiden kite kayak gini,0
lantas knp versi karangan kepala negara liat isi draft ruu polrilalu soal ruu tni ditanyakan bukannya presiden wakil rakyat knp terkesan gx mewakilkan ucapan,1
aliansi mahasiswa papua amp menggelar aksi memperingati tahun kontrak kerja sama pemerintah indonesia freeport menuntut pencabutan seluruh perusahaan ilegal tanah papua pencabutan ruu tni aksi dilakukan depan gedung merdeka,1
dikasih solusi kek benerin kebijakan biar lebih konsisten baik buat rakyat maupun investor batalin danantara batalin ruu tni batalin danantara tindak tegas ormas tindak tegas oknum ternyata enggak didengerin mending kabur lah,0
ngomongin legislasi politik jauh partisipasi masyarakat kok contohnya ruu polri bukannya ruu tni rapat hotel tertutup,0
sungguh kecewa jawaban prabowo ditanya uni lubis uergensi ruu tni permasalahan demo jawabannya demo dibayar kekuatan asing mantan aparat bukan anak kecil,0
hargai supremasi sipil perbaiki ruu tni murni tni amp tindak tegas oknum tni arogan langgar hukum pidana militerumum utama oknum korup copot jabatannyabaju militer pengkhianat instansi tni sendiri amp mengkhianati jiwa pancasila bangsa amp negara ri dibela,0
hargai supremasi sipil perbaiki ruu tni murni tni amp tindak tegas oknum tni arogan langgar hukum pidana militerumum utama oknum korup copot jabatannyabaju militer pengkhianat instansi tni sendiri amp mengkhianati jiwa pancasila bangsa amp negara ri dibela,0
statement mba uli uly idk that one woman with short hair and glasses terkait ruu tni selalu dipotong pertanyaannya gak terjawab malah ngancem bawa klo bencana alam terjadi dluan turun siapa like anjir udah gila,0
wowo cmn yakin klo ruu tni intinya nambahin pasal penambahan usia pensiun intinya peduli apa kata rakyat sesungguhnya,1
buset ni org goblok banget ditanya apa urgensi nya terburu menerbitkan ruu tni malah dijawab demo jangan merusak fasilitas dih oon banget anjingggg ditanya apa dijawab apa,0
ditanya bukan perampasan aset dulu dikerjain nyocot ruu tni mulu sampe kejawab kalo uang kampanye judol emang gitu,0
beras rumah abis demonstran oposisi dikasih bansos bansos cuman buat udah tanda tangan poster mendukung ruu tni,1
ditanyain apa urgensi buru bahas ruu tni,0
soal ruu tni skr berbentuk uu tni loh tanyain ato loh beritain medsos loh ngomong jgn kyk kentut kl pengen ngentut dikeluarin sampe bau,0
gw kok godok prabowo ditanya urgensi ruu tni jawabannya demo biasa seblunder anjg,1
sebenernya soal ruu tni kayaknya sampe dwifungsi dah ketua panja nya orang pdip kayak mungkin klo pdip ngebiarin dwufungsi,0
tahun lalu ruu tni,1
ngomongin ruu polri beliau nyimak khidmat ngangguk ruu tni disinggung beliau langsung tersinggung,0
insist ruu tni soal usia pensiun perlu diperpanjang prabowo is very fond with tni dilihat jawab pertanyaan soal pasar modal terlalu khawatir punya fundamental baik soal tariff us ri berdiri kaki sendiri,1
lah demo dukung ruu tni karangan,1
mikir gitu soalnya ngelakuin udah videonya tuh rame kok pendemo pendukung ruu tni ditanya demo apa ngerti,0
urgensi ruu tni nonsensical reasoning intinya menambahkan usia pensiun mana final draft mau lo tanda tangani gausah banyak bacot dulu tni lembaga skrg diformalkan lah benar dwifungsi dong wtf,0
wallahi were doomed cara beliau menyampaikan draft naskah ruu tni diambil web dpr cuma karangan menunjukkan how ignorance he is mengenai krusialnya hingga rakyat demo naskah asli diupload laman dpr padahal disahkan tolakuutni,0
untungnya banyak bertentangan disetujui ruu tni emg jelek,0
akhirnya kamu sadar bro kepalamu tadi terbentur cukup keras ruu tni perang tarif ihsg ancur ngomong apasih bro ayo segera invite teman kamu biar dapet katana auto heal,0
kan emg berita pendemo dukung ruu tni diduga bayaran cari deh,0
udah gue cek channelnya narasi jawaban prabowo terlalu normatif ruu tni,0
warga berkemah depan dpr terus suarakan penolakan ruu tni klik baca kompascom baca berita iklan download aplikasi,1
aku udah nonton video idn times narasi newsroom bawah bahas banyak dratf ruu tni beredar padahal resmi diunggah gak menjawab gak draft diakses rakyat prosesnya,0
prabowo sholat berdiri d kritik sholat duduk jga d kritik barisan sakit hati gunakan akun fake sebarkan kebencian semoga ruu tni sahkan biar suka sebar hoax fitnah langsung eksekusi,0
bjir ditanya ruu tni langsung sama uni lubis emang opung paten satu,1
rapat diamdiam pembentukan ruu tni hotel tag ibu kader pdip menjadi anggota dewan dprri rapat jgn hotelhotel pemerintah sedang efisiensi anggaran kemarin ketua rapatnya pdip bu,1
pengalihan isu lebih menarik ruu tni polritetap focus,1
pantes mau tolak ruu tni pantesan mo supremasi sipil ternyata jualan proxy asing memang enak,1
masalah ruu tni mbak kaya diem,0
jangan lupa jatuhin bom atom gedung dpr pas ngadain rapat gaguna banget njing ngesahin ruu biar tni kerja bidang antek si cacat kelamin,0
kecepatan jb nya secepat puan mengesahkan ruu tni,1
mah podcast ala istana presiden prabowo menjawab kontroversi ruu tni hingga tarif trump via,1
pas bikin ruu tnipolisipajak kagak begini dah bjir ah elah pemerintah leletttt,0
ruu tni dipercepat menuai sorotan presiden prabowo akhirnya buka suara mengungkap fakta urgensi balik langkah strategis garudatv laporan ruutni presidenprabowo isunasional pertahanannegara ruutnidipercepat beritaterkini faktaruutni politiknasional,1
nonton sctv sekarang qna bareng prabsky katanya ruu tni cuman perpanjang usia pensiun benarkah warga,1
presiden prabowo menjawab kontroversi ruu tni hingga tarif trump dengerin olahraga,1
gercep sebenarnya contohnya waktu buat ruu tni,0
ayo lah bentar bakalan bebas ingat ruu tni,1
rubes judol ruu tni ealah dascodasco tobat ayo inget umur udah kepala,1
kalo pengen pake danantara batalin dulu ruu tni bakal tertarik investor kalo aturan,0
halo kawan rupiah melemah faktor global kenaikan suku bunga as ketegangan geopolitik plus masalah domestik defisit neraca berjalan inflasi tinggi ruu tni disahkan maret ikut andil menimbulkan ketidakpastian politik,1
inilah alasannya ruu kejaksaan uu tni ditolak simak biar paham,1
ruu tni membolehkan anggota tni ikut ormas,1
ngesahin ruu tni sks,0
kan pdhl wkt resmi ruu tni emang kntl gak fungsinya,0
wkwkwk taon negeri dihancurkanlahh malah ditambah taon hello mahasiswa msh aspek demo ruu tni,0
terus kemarin pengesahan ruu tni draftnya sekarang gaada website gimana pak ceritanya kemarin bikin statement blunder terus garagara kelakuan kalian akhirnya militer bentrok sama warga menjunjung tinggi keadilan,0
salah satu ruu tni polri hingga kejaksaan banyak menuai penolakan dikhawatirkan kewenangan berlebih satu lembaga tolakruukejaksaan tolakdwifungsiabri,1
ruu tni ruu polri ruu kuhap nilai rezim prabowo turun oposisi publik kuat revisi menuai protes mahasiswa masyarakat sipil atas kekhawatiran erosi demokrasi ham meski ekonomi tumbuh ketidakpuasan soal hak sipil mungkin menurunkan,1
mbak uni bertanya terkait urgensi ruu tni kekerasan aparat rentetan aksi semasa presiden menjabat presiden,1
adanya ruu tni ruu polri ruu kuhap nilainya semakin rendah,1
pemerintah emang beneran budeg sampe sekarang dengar pemerintah ambil langkah serius aspirasi masyarakat menolak ruu tni tolakruutni batalkanrevisiuupolri kawalrkuhap,0
sll diam nfajukan ruu tni diam buat danantara diam affair sesama jinis diam ributnya cuma hidup jokiwiiii,0
ruu tni nder biar pinteran dikit keliatannya,0
lah sama suami sama mertua dukung ruu tni malah bangga pas berita kemaren p word nyiapin sniper buat mudik,1
buzzer pemerintah orangorang dibayar buat ngaruhin opini publik medsos suka bikin akun palsu nyebarin propaganda sama misinformasi buat dukung agenda pemerintah taktiknya termasuk ngetroll bikin distraksi kayak pas debat ruu tni ruu polri biar,0
pikiran jokowi prabowo luhut gibran dasco puan saling kerjasama menggodok ruu pembunuh manusia tnipolriperskuhp,1
btw ortu aku emng seignorant waktu boykot mcd peduli berbagai macam alasan masuk akal dulu kejelekan pemerintah disuruh syukuri peduli ruu tni amp polri peduli,0
lakinya anggota dpr ngelolosin revisi ruu tni,1
pwr sekalinya up selalu ginian kmren org pegang banner ruu tni,1
seenak jidatnya ngesahin ruu tni dwifungsi tni sana tni nya disuruh nego trump rakyat lu dengerin,0
terus astaghfirullah penting lebih penting adain rapat cari solusi buat tarif trump kalo batalin ruu tni astaga pak presiden perlu ngurus ginian kalo urusan lebih mendesak facepalm,0
jawaban prabowo soal demo tolak ruu tni diberbagai kota,1
lanjutin joget sanaa saham adl judi kabinet gemuk ruu tni makan gratis indonesia gelap matamu ndasmuuu hahahahahaha,1
apa rasanya orang lu tanya nunjuknunjuk lu pake telunjuk mulu berkalikali padahal lu bukan nanya jalan cuma nanya ruu tni buruburu disahkan,0
pemerinta konoha mata warga korup kompeten public speaking payah maksa rakyat percaya kebijakan digarap senyap kilat omnibus law ruu tni danantara,0
satupun alasan pantas mendukung ruu tni batalkanruutni supremasisipil,1
terus katanya jaman seoharto tuh meski banyak pembantaian lebih aman tentram pejabat mainmain jadi dukung tuh ruu tni kakak gimana aku udah debat tetep kekeuh bilang cara p word bagus biar indo makin maju,0
mahasiswa ui melihat banyak kejanggalan pengesahan revisi uu tni salah satunya minimnya akses publik draft ruu naskah akademiknya usd rupiah indomaret perempuan ihsg,1
iyah pas ruu tni kemaren gini tadi aku lupa nambahin biar kedetect spam,1
ruu tni disahkan dpr maret jadi uu menunggu tanda tangan presiden april draft teks finalnya sepertinya situs dpr mungkin proses publikasi berlangsung,1
adaaa gebrakan pemerintah pas aku perjalanan jauh jirrr buka x indomaret perjalanan balik mlg kemarin pas pulkam nj gebrakannya ngesahin ruu tni pantesan jalan gusar banget aowkaowk,0
perasaan kemarin pas bikin ruu tni gercep pas gini lemot dah,0
haruse buna nani suki nya ruu tni yori mo wowokun gt____lt,1
uu tni paling merugikan aktivis ham pembela hak asasi potensi represi negara meningkat ruu kejaksaan polri kuhap disahkan terdampak kekuasaan negara bertambah perlindungan hukum melemah masyarakat miskin sangat dirugikan,0
disulap jadi letkol ruu tni diperjelas pangkat tituler memangnya pahlawan setomoyg melawan jenderal mallaby surabaya,1
hei siapa paling dirugikan adanya uu tni ruu kejaksaan polri kuhap sahkan indonesia,0
aku disuruh buat kupat tau apa disuguhin junior bujang tni nya makku menolak ruu tni menyuguhi makanan buat wkaka bomat deh keluar kamar males aku ntar minta wa mana kalo ta liat mamaku ni kek mak mak nya,0
tujuan akhir demo anarkis dg isue ruu tni dg mememperlemah kedudukan institusi tni sbg pertahananan n ketahanan negara tindakan makaryg direncanakan pihak perusak negara n bangsa,0
sy percaya aksi produk civil society skrg dipupuk sejak reformasi dikorupsi sbg respon perkawinan jokowiprabowo semangatnya kekecewaan thdp minimnya oposisi adanya kartelisasi politik buahnya berentet sejak uu kpk ciptaker ruu pilkada uu tni,1
tengah sulitnya ekonomi penting keduanya bertemu yakin pesan mega terkait hatinya prabowo terkait antrenya ruu baik inisiasi dpr pemerintah menimbulkan kegaduhan spt uu tni kalau berharap mbg kaji ulang,1
pres wapres nih mikirin rupiah makin anjlok apa mikir gimana cara nguatin nilai rupiah bbrp hari lalu rban sekejap udah nembus rb dipikirin cuman ngesahin ruu tni mulu eh wapres disini bego sdgkn pres nya mau dijadiin boneka,0
ingat harusnya kuatkan uu pengawasan aparatur negara bukan malah merevisi uu digdaya amp super power ruu kejaksaan misalnya bahkan uu tni baru ketok palu dpr tolakruukejaksaan,0
hiksss tpi emg gwnting banget dn harusnya dilakukan dri kmrn pas ruu tni disahkan jadi uu kakk semangat deh wni,1
kompas nih pas demo tolak ruu tni ngeberitain,1
najwa shihab ungkap isi pertemuan prabowo pemred singgung teror kepala babi hingga ruu tni najwashihab prabowo presidenprabowo,1
mnrt gue stop paksain pandangan lu kalo sesuai sama pandangan orang kalo cocok yaudah lah anjir mending mikirin gimana cara cabut ruu tni sama tolak ruu polri cok semua orang mati anjir,0
gimana janganjangan pilpres terakhir abis uu tni ruu polri pilpres balik musyawarah mufakat mpr,1
iya kemungkinan besar kalau ruu kuhap disahkan bakal gugat pengadilan banyak kritik soal pelanggaran ham pelemahan antikorupsi terutama kelompok masyarakat sipil preceden indonesia nunjukin undangundang kontroversial sering digugat mahkamah,1
buru mah pengesahan ruu tni,1
retorika hukum sosial ekonomi politik diejawantahkan positif namanya uu tni penyerobotan tanah sawah kebun hutan sungai laut ruu perampasan aset sahkan hutang diminimalkan,1
lho inilah grass root sbeneranya makanya jgn denial jumlah wisatawan jokowi lebih gede jumlah demonstran ruu tni solo,1
kalo misalnya ruu kuhap disahkan bakal gugat pengadilan,1
presiden prabowo subianto menjawab sejumlah kritik pengesahan uu tni ruu polri videoberita adadikompas,1
iyakak pas aku tengok fyp tiktok emakku benar kontenya ngeracuni prabowo brantas korupsi pas ak nanya mama tau ttg ruu tni bingung jwb nya,0
ternyata badannya berdarah kena tembak si tth lari an cari bantuan medis gitu gue gabisa bantu nangisnya sampe real life pas bangun takut bngt terus mikir apa grgr ruu tni yaa jadi masuk mimpi kaya gini padahal tidur ketiduran maen game,0
jujur gua nangis bgtt kemarin lah ruu tni astagfirullah pembunuhan pihak polisitni jurnalis terancam allahuakbar kabiro,0
kaya rapat ruu tni bro diem,1
bahas ruu tni fairmont,1
sulit memprediksi ori risiko politik indeks korupsi cpi minat investasi asing menurun penolakan ruu tni x danatara aset oligarki judi online bilateral baseline ori risiko turunkan hasil bersih jadi akibat,1
mbah tahu sejarawan merangkap dewan perwakilan rakyat ri bernama bonnie triyana ruu tni disahkan rakyat demo menolak,1
waktu dekat ruu mana dianggap bermasalah dibahas dpr ruu polri ruu kuhap ruu penyiaran ruu tni sebentar jadi uu,1
anjloknya ihsg hubunganya kebijakan ruu tni pemerintahan prabowo,1
jangan isi wawancaranya cuma pak gimana tanggapan ruu tni baru jawabannya yapping panjang lebar gak isi gak dikulik lebih dalem,0
halahhh isu pki usang komunis laku kawal noh ruu tni,0
sri mulyani anies nope gaya komunikasinya berbungkus ilusi gak menyentuh tanah simak cuitan soal sikap ruu tni,1
aku tak pedulii hahaaa mending sahkan ruu tni ruu polri aku menguasai dunia hahahaha rakyat menolak kutembak hahahaha,0
bro pejabat publik langkah kebijakan dipublish prihal perang dagang kek gini disamping menenangkan rakyat momentum ngambiln hati investor kerja kok diem² noh terakhir kerja diem² ruu tni lahir dunia,1
najwa shihab ungkap momen tanya prabowo soal ruu polri hingga uu tni,1
pengalihan isu apa ruu tni apa kang rk,1
